nodo_id,tipo,etiqueta,handle,author_channel_id,video_id,channel_id,canal,comentarios,videos_comentados,autores_unicos,visualizaciones,categoria
autor:UCvApqeCbLod-wejtT4CcVuA,autor,@davidgaher9550,/@davidgaher9550,UCvApqeCbLod-wejtT4CcVuA,,,,1.0,1.0,,,
autor:UCvDwJBBY1mHK70aTEYl6rsA,autor,@cristianescobedo8296,/@cristianescobedo8296,UCvDwJBBY1mHK70aTEYl6rsA,,,,1.0,1.0,,,
autor:UCvcu1kR8xMYy_I1Ty-2mV2Q,autor,@hashojea7348,/@hashojea7348,UCvcu1kR8xMYy_I1Ty-2mV2Q,,,,4.0,3.0,,,
autor:UCvl1tzQeBeGy6efPTRJXSCw,autor,@RaulPerez-cw2vi,/@RaulPerez-cw2vi,UCvl1tzQeBeGy6efPTRJXSCw,,,,1.0,1.0,,,
autor:UCwCfs-2zbD5k0lG-UVg_JBw,autor,@JessicaHuaz-96,/@JessicaHuaz-96,UCwCfs-2zbD5k0lG-UVg_JBw,,,,1.0,1.0,,,
autor:UCwEe1RKlEv1UpNWmWYfSh4w,autor,@marioramirez299,/@marioramirez299,UCwEe1RKlEv1UpNWmWYfSh4w,,,,1.0,1.0,,,
autor:UCwO2SXr0ggzwg6QWWrr01nQ,autor,@ricardofigueroa5720,/@ricardofigueroa5720,UCwO2SXr0ggzwg6QWWrr01nQ,,,,1.0,1.0,,,
autor:UCwUAv3_LpWVtTIi7lkmTL7A,autor,@kingr4706,/@kingr4706,UCwUAv3_LpWVtTIi7lkmTL7A,,,,1.0,1.0,,,
autor:UCwW2OFy95P7ZBkOPxWkpvYg,autor,@TeresaLucero-b5o,/@TeresaLucero-b5o,UCwW2OFy95P7ZBkOPxWkpvYg,,,,2.0,1.0,,,
autor:UCwgCc9Jd_gG-uLE_SY-FfPg,autor,@armindapenados2841,/@armindapenados2841,UCwgCc9Jd_gG-uLE_SY-FfPg,,,,1.0,1.0,,,
autor:UCwha8rxULYMVtNwZWeSkE1A,autor,@mariasamo8637,/@mariasamo8637,UCwha8rxULYMVtNwZWeSkE1A,,,,1.0,1.0,,,
autor:UCwjUvRseNtJoItylIyIez7Q,autor,@Silviazea,/@Silviazea,UCwjUvRseNtJoItylIyIez7Q,,,,1.0,1.0,,,
autor:UCwxoKK59nGCeBqB2sXfDBIw,autor,@vic-bonivideos,/@vic-bonivideos,UCwxoKK59nGCeBqB2sXfDBIw,,,,1.0,1.0,,,
autor:UCxKR3RA8T-kxMgq_2WWhRcQ,autor,@elenaluarca9377,/@elenaluarca9377,UCxKR3RA8T-kxMgq_2WWhRcQ,,,,1.0,1.0,,,
autor:UCxcoDvP-g2_KTZDmVZtvb3w,autor,@angelmartinez9523,/@angelmartinez9523,UCxcoDvP-g2_KTZDmVZtvb3w,,,,1.0,1.0,,,
autor:UCxff05WuyvwELNITi7bj7UA,autor,@markoherrera,/@markoherrera,UCxff05WuyvwELNITi7bj7UA,,,,1.0,1.0,,,
autor:UCxhtlxPV8AYWaNNyU6S9H8Q,autor,@WilR-s8r,/@WilR-s8r,UCxhtlxPV8AYWaNNyU6S9H8Q,,,,1.0,1.0,,,
autor:UCyJhqmMbsvjpoarBBStA2kg,autor,@Murmullodelbarrio,/@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,,,,6.0,1.0,,,
autor:UCySYJU5kUh7X8gVt9la2ISA,autor,@dantesarti4351,/@dantesarti4351,UCySYJU5kUh7X8gVt9la2ISA,,,,1.0,1.0,,,
autor:UCyW68EGZey4ao_Vf2cR5Ztg,autor,@ZabalaXabier,/@ZabalaXabier,UCyW68EGZey4ao_Vf2cR5Ztg,,,,1.0,1.0,,,
autor:UCylqlpsh8ENNM1LqgQ1KbxA,autor,@Jel.Awesh.M,/@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,,,,3.0,2.0,,,
autor:UCyor0Mmm0ivLX2jIdyGp84Q,autor,@MiguelJordan-n3g,/@MiguelJordan-n3g,UCyor0Mmm0ivLX2jIdyGp84Q,,,,1.0,1.0,,,
autor:UCyzf29IYjNw67gGIfsjgtxA,autor,@carlosoliva9249,/@carlosoliva9249,UCyzf29IYjNw67gGIfsjgtxA,,,,1.0,1.0,,,
autor:UCz3gu01bmjNv0DpRq-K3XYg,autor,@eusebiovasquez4385,/@eusebiovasquez4385,UCz3gu01bmjNv0DpRq-K3XYg,,,,2.0,1.0,,,
autor:UCzSfZlOVxBSs5ObD25ywxDQ,autor,@GilmarMaldonado-q9m,/@GilmarMaldonado-q9m,UCzSfZlOVxBSs5ObD25ywxDQ,,,,1.0,1.0,,,
autor:UCzZ6dDCEsLMXbc5pCFXIprw,autor,@josegil3813,/@josegil3813,UCzZ6dDCEsLMXbc5pCFXIprw,,,,2.0,2.0,,,
autor:UCzoL2l5H5eVlorWGH8AZfAg,autor,@jor77cas,/@jor77cas,UCzoL2l5H5eVlorWGH8AZfAg,,,,1.0,1.0,,,
video:-5puKGEqcUc,video,INSIVUMEH pronostica incremento de lluvias para el fin de semana en Guatemala,/@T13NoticiasGuatemala,,-5puKGEqcUc,UCq0Cm-3SKthEySQc2JZBi1A,T13 Noticias Guatemala,0.0,,0.0,2357.0,News & Politics
video:-E7OPOLjMug,video,BERNARDO ARÉVALO CALIFICA CAMBIO EN EL MP COMO EL FIN DE UNA ETAPA DE DETERIORO INSTITUCIONAL,/@iDocumenta,,-E7OPOLjMug,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,0.0,,0.0,4.0,People & Blogs
video:-KDglrIzRKo,video,¡HISTÓRICO! Mexico recupera petróleo robado por Guatemala... 🔔,/@M%C3%A9xicoPoder,,-KDglrIzRKo,UC-DpoeBbCMOMOH1-j71KPqA,México Poder,0.0,,0.0,29736.0,People & Blogs
video:-O4Pa7qS9WQ,video,"Viaje completo Ciudad de Guatemala al IRTRA de Retalhuleu, menos tráfico, Diesel a Q42.59",/@GuateMayaTripGT,,-O4Pa7qS9WQ,UCSQM9AVr3rr7_GF8RH5KFGw,Guate Maya Trip,0.0,,0.0,383.0,Nonprofits & Activism
video:06mFNPU0aB8,video,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,/@Noti7Guatemala,,06mFNPU0aB8,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,14.0,,13.0,6692.0,News & Politics
video:0LTLUY7LBlA,video,"Qué debes saber ANTES de viajar a GUATEMALA | Dónde cambiar DINERO, adquirir INTERNET y TRANSPORTE",/@deviajeconmigue,,0LTLUY7LBlA,UCfMjuFkpFo_QAWtvQqR2EHQ,De viaje con Migue,0.0,,0.0,6099.0,Travel & Events
video:0a4_g1R1-aA,video,Acciones relevantes en el #Resumen24Horas,/@PNCdeGuatemala,,0a4_g1R1-aA,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,0.0,,0.0,15455.0,Science & Technology
video:0b2vfzXdCqs,video,Cadena Nacional del presidente Bernardo Arévalo,/@GobiernodelaRepublicadeGuatema,,0b2vfzXdCqs,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,2725.0,Entertainment
video:0eiVPMexNOo,video,CONRED se pronuncia tras sismos en el territorio nacional,/@TN23TodoNoticias,,0eiVPMexNOo,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,0.0,,0.0,1875.0,News & Politics
video:0iQD8zHxZIg,video,SE FILTRO un AUDIO de PANDILLEROS en Guatemala | DISPUTA POLITICA  Guatemala en medio de EMERGENCIA,/@TraslaVerdadSV,,0iQD8zHxZIg,UCoVACVT8WitFTc_Ok5yhYlg,Tras la Verdad SV,0.0,,0.0,36701.0,News & Politics
video:1-hr8eCOt_I,video,Este es el impacto ante el incremento del tráfico en la capital por el inicio de clases,/@AztecaGuate,,1-hr8eCOt_I,UCwkVsH8aIOco3U_Fu7-UW5w,AztecaGuate,0.0,,0.0,289.0,Entertainment
video:1HQLJycvzaQ,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,/@GobiernodelaRepublicadeGuatema,,1HQLJycvzaQ,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,1175.0,Entertainment
video:1kSG-naIgqk,video,PRIMERA SEDE MIGRATORIA REGIONAL EN CHIQUIMULA,/@VicepresidenciaGuate,,1kSG-naIgqk,UCWYeiFUCO0SW6BxZ8aPxVTw,Vicepresidencia Guate,0.0,,0.0,48.0,Entertainment
video:1w9faaYjhyU,video,Fundación de la República de Guatemala 21 marzo 1847,/@elprofedehistoriagt2046,,1w9faaYjhyU,UCdHETJl6cR5dye5XxEyqycQ,El profe de Historia Gt,0.0,,0.0,31697.0,People & Blogs
video:1y61Kb9uSbg,video,Departamento de Tránsito de PNC certifica a 43 PMT en Educación Vial,/@mingobguate,,1y61Kb9uSbg,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,0.0,,0.0,471.0,News & Politics
video:1yHN9Ci7pXs,video,Municipalidad de Guatemala informa,/@MunicipalidaddeGuatemala-1551,,1yHN9Ci7pXs,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,1617.0,People & Blogs
video:2iqOSL9YguA,video,Gabriel García Luna ya está en el MP para asumir como nuevo fiscal general,/@guatevision_oficial,,2iqOSL9YguA,UCDaIW3kDab95q7iCSeVAnbQ,Guatevisión,0.0,,0.0,5181.0,Entertainment
video:2n31FhKmELI,video,TRÁFICO EN GUATEMALA,/@martinezfralis,,2n31FhKmELI,UC96TdbkzdlngA9hT1XNzJkw,Fralis Maxiel Martinez,0.0,,0.0,512.0,People & Blogs
video:2p23yPpu6aQ,video,#Conred,/@NoticiasFAGt,,2p23yPpu6aQ,UC7PbHMtfWgBFZ_SSZ8iRhQg,Noticias-FA-Gt,0.0,,0.0,164.0,People & Blogs
video:3-jKER3zqcA,video,VECINO VRS AGENTES DE LA PMT EN MAZATENANGO,/@audioschileros,,3-jKER3zqcA,UC-YGRGi0FeIA5441bGlHOPw,audioschileros,0.0,,0.0,70811.0,People & Blogs
video:3LAwISMokIg,video,MUNICIPALIDAD DE GUATEMALA 17/12/2025,/@ConcejalesOposici%C3%B3n,,3LAwISMokIg,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,0.0,,0.0,294.0,People & Blogs
video:3Nfp9h5avBI,video,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",/@GuatevisionNoticiero,,3Nfp9h5avBI,UCdSVqHGHzyMTXSafUHY-e-w,Noticiero Guatevisión 13 Hrs.,2.0,,2.0,573.0,News & Politics
video:3P2OUk7aGmc,video,Presidente presenta Segundo Informe Presidencial en Sesión Solemne del Congreso de la República.,/@GobiernodelaRepublicadeGuatema,,3P2OUk7aGmc,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,2838.0,Entertainment
video:3S3KygWSjAQ,video,Himno de la Policía Nacional Civil de Guatemala,/@PNCdeGuatemala,,3S3KygWSjAQ,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,0.0,,0.0,53021.0,News & Politics
video:3bU7I_ZpXUk,video,Congreso inicia proceso para nombrar a nuevo Fiscal General en Guatemala y suceder a Consuelo Porras,/@PrensaLibreOficial,,3bU7I_ZpXUk,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,0.0,,0.0,7465.0,News & Politics
video:3onMfRym3OU,video,PRIMER PUENTE DONDE ARRIBA VA EL TRÁFICO Y ABAJO UN TREN EN GUATEMALA Y AMÉRICA LATINA.,/@CronosTime,,3onMfRym3OU,UCH1AYkCs1GpNK_xUwFYTsaQ,Cronos Time GT,0.0,,0.0,4484.0,Education
video:45xQLtMlPdo,video,"PRESIDENTE DE GUATEMALA, BERNARDO ARÉVALO SE REFIERE AL “DÍA INTERNACIONAL DE LA LIBERTAD DE PRENSA”",/@iDocumenta,,45xQLtMlPdo,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,0.0,,0.0,8.0,People & Blogs
video:4DD1nlxWk2s,video,Fuertes LLUVIAS en el JABALI; a si luce una Tarde de Tormenta 😱,/@VIVAGUATEMALANB,,4DD1nlxWk2s,UCKu8ZkS9vriCetFagAGIMXA,VIVA GUATEMALA,0.0,,0.0,27111.0,Entertainment
video:4FUed7cIhPU,video,El Sistema CONRED y el Gobierno de Guatemala trabajan unidos para atender emergencias.,/@Conred_GT,,4FUed7cIhPU,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,0.0,,0.0,47.0,Education
video:4H6w9FQAcS8,video,"Avances en temas de economía, precios de los combustibles y otros temas de interés nacional.",/@GobiernodelaRepublicadeGuatema,,4H6w9FQAcS8,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,1489.0,Entertainment
video:5DRG-WGTq1k,video,El Sistema CONRED continúa activo y trabajando de manera coordinada #VolcánDeFuego.,/@Conred_GT,,5DRG-WGTq1k,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,0.0,,0.0,68.0,Education
video:5MFnG5B7ric,video,Municipalidad de Guatemala   09/07/2025,/@ConcejalesOposici%C3%B3n,,5MFnG5B7ric,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,0.0,,0.0,107.0,People & Blogs
video:5OhxjDvuYbQ,video,"Operativos PMT ""Cero Tolerancia"" para fin de año",/@MunicipalidaddeGuatemala-1551,,5OhxjDvuYbQ,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,494.0,News & Politics
video:5UNxNfcSzG4,video,Distinción del Cambio de la Rosa de la Paz a Pedro Castro López del INACOP,/@GobiernodelaRepublicadeGuatema,,5UNxNfcSzG4,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,741.0,Entertainment
video:5Y7fntl6Rc8,video,Cómo llegar a TIKAL desde Ciudad de GUATEMALA en autobús o en Avión | transporte a PETÉN,/@deviajeconmigue,,5Y7fntl6Rc8,UCfMjuFkpFo_QAWtvQqR2EHQ,De viaje con Migue,0.0,,0.0,11061.0,Travel & Events
video:5nw9G1vwnYY,video,Actriz guatemalteca caracteriza a Consuelo Porras frente al MP por salida del cargo,/@PrensaLibreOficial,,5nw9G1vwnYY,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,0.0,,0.0,40327.0,News & Politics
video:677N9cx_kKE,video,Carlos Pineda Seguridad I - Guatemala tiene solución | Ep. 2,/@carlospinedaGT,,677N9cx_kKE,UCInL6HZez6Qn8IHV8Achhxw,Carlos Pineda,0.0,,0.0,8568.0,People & Blogs
video:6KlI_geqPOI,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,/@GobiernodelaRepublicadeGuatema,,6KlI_geqPOI,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,2301.0,Entertainment
video:6W4u8sGEnGM,video,Inician los trabajos de recuperación del Puente Belice II.,/@GobiernodelaRepublicadeGuatema,,6W4u8sGEnGM,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,45.0,,32.0,11670.0,Entertainment
video:6Wf0ItQUaDU,video,“Queremos generar 60 mil empleos”: Victorino Carranza revela el plan y las pérdidas de la Gremipe,/@CampusTVHD,,6Wf0ItQUaDU,UCoXuxT5_LclvcoCeFoS_iUw,Campus TV,0.0,,0.0,2.0,News & Politics
video:6y3KQmmg3Oc,video,Noticiero El Informativo. Nuestra semana de resultados.,/@GobiernodelaRepublicadeGuatema,,6y3KQmmg3Oc,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,303.0,Entertainment
video:6z2Psav9Onw,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,/@GobiernodelaRepublicadeGuatema,,6z2Psav9Onw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,848.0,Entertainment
video:74F3Mn_NWoE,video,"Acto de Graduación de los Cursos de Formación, Ascenso y Especialización Policial de la PNC.",/@GobiernodelaRepublicadeGuatema,,74F3Mn_NWoE,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,1197.0,Entertainment
video:7JerBdHtkWA,video,Cambio de horarios en Municipalidad de Guatemala,/@Canal3Guatemala,,7JerBdHtkWA,UCJcN367ge_Yo1p7b20_KSaA,Canal 3 Guatemala,0.0,,0.0,215.0,News & Politics
video:7hfUg8Z-W2o,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,/@GobiernodelaRepublicadeGuatema,,7hfUg8Z-W2o,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,2449.0,Entertainment
video:7kuHyjwuE_o,video,Centro Municipal de Emprendimiento - Municipalidad de Guatemala,/@cmeguatemala,,7kuHyjwuE_o,UCBn6Y-Y3kCAQqYXHaMIjEVw,Centro Municipal de Emprendimiento MuniGuate,0.0,,0.0,528.0,Entertainment
video:7mdtGeIHQnE,video,"#LHEnContexto: Gestión de riesgos en GUATEMALA: Lo que debes saber, explicado por la CONRED",/@lahoragt,,7mdtGeIHQnE,UCrAoF9-9Vvb9_zK0t-m2Rhg,La Hora,0.0,,0.0,570.0,News & Politics
video:8CuQ2_HTaN0,video,Conferencia de Prensa del Gobierno de Guatemala.,/@GobiernodelaRepublicadeGuatema,,8CuQ2_HTaN0,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,735.0,Entertainment
video:8n6momRcC04,video,Mantenimiento constante,/@MunicipalidaddeGuatemala-1551,,8n6momRcC04,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,91.0,News & Politics
video:90oVm0P4_9Q,video,"El MINGOB a través del Viceministerio de Seguridad, combate  el crimen organizado.",/@mingobguate,,90oVm0P4_9Q,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,0.0,,0.0,5.0,News & Politics
video:9BIrwWQUdb8,video,"Capturan a ""guardián"" de parqueo utilizado por la mara Salvatrucha e incautan 5 vehículos robados.",/@PNCdeGuatemala,,9BIrwWQUdb8,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,0.0,,0.0,23972.0,Science & Technology
video:9Jacxvi9umU,video,Los responsables de bloquear información en Guatecompras,/@somoselcombo,,9Jacxvi9umU,UCDvpZGLyno6g-bi-wwYq4wQ,Somos El Combo,0.0,,0.0,7340.0,Entertainment
video:9XFVeHiWDTo,video,En #LaRondaGT conoce las acciones que impulsamos para modernizar los puertos y aeropuertos del país.,/@GobiernodelaRepublicadeGuatema,,9XFVeHiWDTo,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,1516.0,Entertainment
video:9h7d1iDFaqo,video,Vuelve el tráfico lento en la ciudad capital,/@PrensaLibreOficial,,9h7d1iDFaqo,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,0.0,,0.0,11396.0,News & Politics
video:9wHujSu-nbQ,video,Quorum,/@quorumgt,,9wHujSu-nbQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,0.0,,0.0,459.0,News & Politics
video:AHzfpOL5sgw,video,Sistema de gobierno de Guatemala 🇬🇹,/@sumestudiosjuridicos.1313,,AHzfpOL5sgw,UCwlb2TaG9ywiD6uhHWTy-qg,SUM Estudios Jurídicos.,0.0,,0.0,2895.0,Education
video:Aa7hIDCRh3g,video,Este BUS me LLEVO a UN PARAISO EN GUATEMALA,/@detodogt,,Aa7hIDCRh3g,UCDfEVbDrimcKw5lfbps915g,De todo Gt,0.0,,0.0,504374.0,People & Blogs
video:AakUTlieyH0,video,Crisis de seguridad en Guatemala,/@miracanalantigua,,AakUTlieyH0,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,0.0,,0.0,733.0,News & Politics
video:Ab0RrbzxyBU,video,Municipalidad de Guatemala 17/11/2025,/@ConcejalesOposici%C3%B3n,,Ab0RrbzxyBU,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,0.0,,0.0,117.0,People & Blogs
video:AlbPEU3rbZs,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,/@GobiernodelaRepublicadeGuatema,,AlbPEU3rbZs,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,870.0,Entertainment
video:ArljwpsURdY,video,"Entrevista especial con Claudinne Ogaldes, Secretaria Ejecutiva de la SE-CONRED",/@Conred_GT,,ArljwpsURdY,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,0.0,,0.0,416.0,Education
video:B60bWqpVUIE,video,Así es el transporte público en Ciudad de Guatemala,/@PaulinoG,,B60bWqpVUIE,UCBedZZFhxFcMudI8oM5joSQ,PaulinoG,0.0,,0.0,96794.0,Travel & Events
video:BLc_KXPng9g,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,/@GobiernodelaRepublicadeGuatema,,BLc_KXPng9g,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,720.0,Entertainment
video:BUNeDEi0yVU,video,CIV LICITACIÓN 800 KM 110717,/@CIV_Guatemala,,BUNeDEi0yVU,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,0.0,,0.0,26.0,People & Blogs
video:BW41jT3t3oI,video,Provial,/@ProvialOficial_CIV,,BW41jT3t3oI,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,0.0,,0.0,79.0,People & Blogs
video:BbAeamItalk,video,ZARAGOZA DA UN PASO HACIA EL FORTALECIMIENTO DEL DEPORTE CON NUEVA CIUDAD DEPORTIVA,/@iDocumenta,,BbAeamItalk,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,0.0,,0.0,7.0,News & Politics
video:Bdn2nxDqQ90,video,Video Viral de PMT / GUATEMALA,/@carlosdelcid390,,Bdn2nxDqQ90,UC6XLvudi9BWjAzCR-6KAHiw,carlos del cid,0.0,,0.0,2482.0,Film & Animation
video:Bi34XvRV6AM,video,Plan de Evacuación CONRED,/@MESCOGT,,Bi34XvRV6AM,UCyGWWWpmAP5AReA_o8bhaRg,MESCOGT,0.0,,0.0,58.0,People & Blogs
video:BnZFUzpEDe4,video,Municipalidad de Guatemala se moderniza,/@MunicipalidaddeGuatemala-1551,,BnZFUzpEDe4,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,642.0,People & Blogs
video:Boj5GILjbI0,video,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 2",/@CIV_Guatemala,,Boj5GILjbI0,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,0.0,,0.0,26.0,People & Blogs
video:Bp4LtQT8Hk0,video,"Ciudad de Guatemala, el mejor lugar para vivir",/@MunicipalidaddeGuatemala-1551,,Bp4LtQT8Hk0,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,4265.0,Entertainment
video:C5hJmAhpMMQ,video,"YOUTUBE PUNTO DE ENFOQUE MARIO MEJÍA, SUBDIRECTOR DE INSIVUMEH",/@INSIVUMEH_GT,,C5hJmAhpMMQ,UClgawHgsbqN6Nuok7ds-Szw,INSIVUMEH,0.0,,0.0,79.0,Science & Technology
video:C8wk4HWwWyM,video,Duro golpe al crimen organizado en Granja Penal de Pavón.,/@GobiernodelaRepublicadeGuatema,,C8wk4HWwWyM,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,0.0,,0.0,2214.0,Entertainment
video:CDg6kLRfiqQ,video,Acciones relevantes en el #Resumen24Horas,/@PNCdeGuatemala,,CDg6kLRfiqQ,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,0.0,,0.0,11048.0,Science & Technology
video:CJQ46Hr4HcU,video,Municipalidad de Guatemala  19/12/2025,/@ConcejalesOposici%C3%B3n,,CJQ46Hr4HcU,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,0.0,,0.0,222.0,People & Blogs
video:D3fRGjqHeHI,video,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 1",/@CIV_Guatemala,,D3fRGjqHeHI,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,0.0,,0.0,23.0,People & Blogs
video:D4CEpAfkkPI,video,Policías arremeten contra agente de PMT en zona 10,/@PrensaLibreOficial,,D4CEpAfkkPI,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,0.0,,0.0,79044.0,News & Politics
video:DBvMeKT4gzo,video,La Familia MÁS RICA de GUATEMALA… Ni la Guerra les Quitó el Trono y Hoy son DUEÑOS de tu CERVEZA,/@fortunalatinaoficial,,DBvMeKT4gzo,UCP1YKuLnn1WhzrkxCv1LILQ,Fortuna Latina,0.0,,0.0,58881.0,People & Blogs
video:DC1_qrLUvHI,video,Municipalidad de Guatemala 26/08/2026,/@ConcejalesOposici%C3%B3n,,DC1_qrLUvHI,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,0.0,,0.0,49.0,People & Blogs
video:DMAKF8n0XJs,video,Guatemala TV • ID (2024-2026),/@mdpls2,,DMAKF8n0XJs,UC7G_DpDtzHv0wbGJvvFCrNg,Mdpls²,0.0,,0.0,367.0,Film & Animation
video:DX5eT-hVU8Q,video,250 años Ciudad de Guatemala,/@MunicipalidaddeGuatemala-1551,,DX5eT-hVU8Q,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,491.0,News & Politics
video:DkxSkQipYwo,video,PRESIDENTE BERNARDO ARÉVALO PARTICIPA EN EL ACTO CONMEMORATIVO DEL DÍA DEL EJÉRCITO,/@iDocumenta,,DkxSkQipYwo,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,0.0,,0.0,66.0,News & Politics
video:EGfy1BxGLIk,video,Colabore con las medidas de la PMT,/@MunicipalidaddeGuatemala-1551,,EGfy1BxGLIk,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,1437.0,Education
video:ELhvo8YnYnI,video,Insivumeh prevé lluvias fuertes por dos ondas del este,/@TN23TodoNoticias,,ELhvo8YnYnI,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,0.0,,0.0,5182.0,News & Politics
video:EQDcEgFpXCk,video,Guatemala: Gobierno refuerza lucha contra las pandillas en medio de crisis de seguridad,/@France24_es,,EQDcEgFpXCk,UCUdOoVWuWmgo1wByzcsyKDQ,FRANCE 24 Español,0.0,,0.0,5459.0,News & Politics
video:EZfm-05qtWo,video,Municipalidad de Guatemala prepara plan de actividades en Semana Santa 2023,/@CucuruchoenGuatemala,,EZfm-05qtWo,UCFu4dCls6GPdTvgIeE9wjOA,Cucurucho en Guatemala,0.0,,0.0,128.0,People & Blogs
video:F72Rdq5crG4,video,Cambios en el Ministerio de Comunicaciones: Salen Lizzette Benítez y Adrián Zapata Alamilla,/@miracanalantigua,,F72Rdq5crG4,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,0.0,,0.0,1441.0,News & Politics
video:FEc1BCuBiDg,video,¡Estamos con ustedes!,/@MunicipalidaddeGuatemala-1551,,FEc1BCuBiDg,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,0.0,,0.0,1562.0,News & Politics
